Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
4011;Hôtel de Ville - Pont-Marie;OUI;0;13;22;13;9;OUI;OUI;2025-04-17T15:41:04+00:00;48.853899645527, 2.3569472506642;Paris;75056;
11034;Parmentier - Fontaine au Roi;OUI;0;32;14;5;9;OUI;OUI;2025-04-17T15:39:53+00:00;48.86787670551736, 2.372705978671471;Paris;75056;
12041;Bois de Vincennes.;OUI;7;39;20;20;0;OUI;OUI;2025-04-17T15:40:27+00:00;48.8338064, 2.4132221;Saint-Mandé;94067;
13113;Vistule - Choisy;OUI;0;24;8;4;4;OUI;OUI;2025-04-17T15:42:20+00:00;48.82365543660611, 2.3615723848342896;Paris;75056;
12108;Bercy.;OUI;0;5;60;49;11;OUI;OUI;2025-04-17T15:42:38+00:00;48.839966914994, 2.3788625746965;Paris;75056;
20017;Saint-Blaise - Mouraud;OUI;0;24;3;2;1;OUI;OUI;2025-04-17T15:40:35+00:00;48.85696177597818, 2.40869477391243;Paris;75056;
14006;Saint-Jacques - Tombe Issoire;OUI;0;21;2;0;2;OUI;OUI;2025-04-17T15:36:11+00:00;48.833206330538864, 2.3369108140468597;Paris;75056;
23008;Hôtel de Ville de Levallois Perret;OUI;0;18;8;6;2;OUI;OUI;2025-04-17T15:33:45+00:00;48.89314451997415, 2.2888818383216862;Levallois-Perret;92044;
31013;Centenaire - Sorins;OUI;0;37;5;2;3;OUI;OUI;2025-04-17T15:38:42+00:00;48.85853523359734, 2.4273508787155156;Montreuil;93048;
8015;Roquépine - Malesherbes;OUI;0;14;39;33;6;OUI;OUI;2025-04-17T15:42:42+00:00;48.87345073390807, 2.320404499769211;Paris;75056;
32018;Franciade - Gabriel Péri;OUI;0;9;14;14;0;OUI;OUI;2025-04-17T15:41:12+00:00;48.93261499331498, 2.355954498052597;Saint-Denis;93066;
31018;Gambetta - Michelet;OUI;0;31;1;1;0;OUI;OUI;2025-04-17T15:33:40+00:00;48.85273792380526, 2.429966032505036;Montreuil;93048;
17016;Brochant - Square des Batignolles;OUI;0;20;9;2;7;OUI;OUI;2025-04-17T15:41:32+00:00;48.88818698581028, 2.316861143151153;Paris;75056;
47002;Les Juilliottes;OUI;0;14;7;3;4;OUI;OUI;2025-04-17T15:40:33+00:00;48.8043072, 2.4437362;Maisons-Alfort;94046;
20202;Dupont de l'Eure - Gambetta;OUI;0;26;5;0;5;OUI;OUI;2025-04-17T15:41:14+00:00;48.8679385, 2.4003649;Paris;75056;
33005;République - Henri Barbusse;OUI;0;24;7;1;6;OUI;OUI;2025-04-17T15:40:37+00:00;48.90661553626751, 2.389432489871979;Aubervilliers;93001;
18019;Square Raymond Souplex;OUI;4;45;7;2;5;OUI;OUI;2025-04-17T15:41:30+00:00;48.89183721478911, 2.335426103165901;Paris;75056;
2110;Jeûneurs - Mulhouse;OUI;0;19;7;5;2;OUI;OUI;2025-04-17T15:41:29+00:00;48.868997, 2.346925;Paris;75056;
11003;Keller - La Roquette;OUI;0;19;14;10;4;OUI;OUI;2025-04-17T15:40:01+00:00;48.8555508, 2.3752778;Paris;75056;
15063;Convention - Saint-Charles;NON;0;19;0;0;0;NON;NON;2018-02-19T01:05:15+00:00;48.843156111116, 2.2831090539694;Paris;75056;
9012;Rougemont - Poissonnière;OUI;0;32;10;7;3;OUI;OUI;2025-04-17T15:41:51+00:00;48.871611569354755, 2.345873080193996;Paris;75056;
1016;Thérèse - Opéra;OUI;0;6;19;8;11;OUI;OUI;2025-04-17T15:42:45+00:00;48.866483514509, 2.3344334212238;Paris;75056;
15020;Mairie du 15ème;OUI;0;23;8;6;2;OUI;OUI;2025-04-17T15:42:41+00:00;48.8417762, 2.2986539;Paris;75056;
17033;Carnot - Général Lanrezac;OUI;0;27;2;1;1;OUI;OUI;2025-04-17T15:42:42+00:00;48.875443870736, 2.2938242935036;Paris;75056;
41206;Place des Larris;OUI;0;27;7;7;0;OUI;OUI;2025-04-17T15:36:10+00:00;48.8568363, 2.4780236;Fontenay-sous-Bois;94033;
10164;Claude Vellefaux - Sambre et Meuse;OUI;0;28;5;2;3;OUI;OUI;2025-04-17T15:23:37+00:00;48.875022, 2.370478;Paris;75056;
19031;Manin - Crimée;OUI;4;22;1;0;1;OUI;OUI;2025-04-17T15:40:00+00:00;48.8831217743719, 2.3863670602440834;Paris;75056;
9113;Bleue - Trévise;OUI;0;21;9;6;3;OUI;OUI;2025-04-17T15:42:16+00:00;48.87578906564573, 2.347289621829987;Paris;75056;
13114;Nationale - Marcel Duchamp;OUI;0;22;1;1;0;OUI;OUI;2025-04-17T15:41:40+00:00;48.82463749337136, 2.3678014799952507;Paris;75056;
2014;Daunou - Louis le Grand;OUI;0;8;24;3;21;OUI;OUI;2025-04-17T15:41:06+00:00;48.869113, 2.332515;Paris;75056;
15061;Square Desnouettes;OUI;0;2;19;16;3;OUI;OUI;2025-04-17T15:42:42+00:00;48.83476837934194, 2.284142297394666;Paris;75056;
4109;Mornay - Sully;OUI;0;9;4;2;2;OUI;OUI;2025-04-17T15:38:49+00:00;48.84970399548416, 2.364460788667202;Paris;75056;
11019;Charonne - Philippe-Auguste;OUI;0;23;9;0;9;OUI;OUI;2025-04-17T15:42:45+00:00;48.855603162026, 2.39054639062;Paris;75056;
3101;Porte Saint-Martin;OUI;0;18;15;9;6;OUI;OUI;2025-04-17T15:42:16+00:00;48.86860172112996, 2.35570102930069;Paris;75056;
21108;Mairie de Clichy;OUI;0;44;4;3;1;OUI;OUI;2025-04-17T15:42:11+00:00;48.903653634661, 2.3059353232384;Clichy;92024;
8105;François 1er - Lincoln;OUI;0;11;20;6;14;OUI;OUI;2025-04-17T15:42:47+00:00;48.869517979344, 2.3024262188416;Paris;75056;
6014;Pont de Lodi - Dauphine;OUI;0;3;20;13;7;OUI;OUI;2025-04-17T15:42:09+00:00;48.855296898603285, 2.339947307565249;Paris;75056;
11048;Place Mireille Havet;OUI;0;33;6;4;2;OUI;OUI;2025-04-17T15:40:50+00:00;48.850533, 2.383756;Paris;75056;
14116;Romain Rolland;OUI;0;23;2;1;1;OUI;OUI;2025-04-17T15:38:29+00:00;48.820215229662765, 2.3234144234418346;Montrouge;92049;
12154;Square Georges Melies;OUI;0;19;20;4;16;OUI;OUI;2025-04-17T15:42:39+00:00;48.84070239213081, 2.409667745232582;Paris;75056;
7026;Place de Finlande;OUI;0;2;22;14;8;OUI;OUI;2025-04-17T15:42:41+00:00;48.862408335967, 2.3113624379039;Paris;75056;
22017;Charles de Gaulle - Louis Philippe;OUI;0;12;15;8;7;OUI;OUI;2025-04-17T15:42:48+00:00;48.881742142181, 2.2710045335353;Neuilly-sur-Seine;92051;
5019;Poissy - Saint-Germain;OUI;0;3;21;17;4;OUI;OUI;2025-04-17T15:39:48+00:00;48.84969649427, 2.3529685288668;Paris;75056;
19021;Mairie du 19ème;OUI;7;15;12;1;11;OUI;OUI;2025-04-17T15:39:27+00:00;48.88256264247959, 2.3812624812126164;Paris;75056;
14007;Ferrus - Saint-Jacques;OUI;0;32;2;1;1;OUI;OUI;2025-04-17T15:41:28+00:00;48.8313878, 2.3408563;Paris;75056;
19030;Melun - Jean Jaurès;OUI;0;19;7;1;6;OUI;OUI;2025-04-17T15:41:55+00:00;48.8837796723475, 2.376477420330048;Paris;75056;
11107;Faidherbe - Dahomey;OUI;1;35;8;6;2;OUI;OUI;2025-04-17T15:42:37+00:00;48.851358329771806, 2.383823134795429;Paris;75056;
35008;Place de l'Eglise - Pantin;OUI;0;28;2;0;2;OUI;OUI;2025-04-17T15:34:43+00:00;48.892809461520265, 2.4124351143836975;Pantin;93055;
20103;Le Vau - Maurice Bertaux;OUI;0;24;0;0;0;OUI;OUI;2025-04-17T15:42:38+00:00;48.86803439043193, 2.411030612453627;Paris;75056;
13019;Fernand Braudel - Vincent Auriol;OUI;0;9;27;26;1;OUI;OUI;2025-04-17T15:42:46+00:00;48.83637852318147, 2.3723404482007027;Paris;75056;
2101;Bachaumont - Montmartre;OUI;0;10;22;14;8;OUI;OUI;2025-04-17T15:42:23+00:00;48.86617395079137, 2.3449775576591496;Paris;75056;
16041;Versailles - Claude Terrasse;OUI;0;16;30;26;4;OUI;OUI;2025-04-17T15:41:53+00:00;48.840219338074, 2.263834191153;Paris;75056;
8049;Georges V - François 1er;OUI;0;9;13;8;5;OUI;OUI;2025-04-17T15:42:16+00:00;48.87034, 2.30082;Paris;75056;
21952;Place Tony de Graaff;OUI;0;22;18;13;5;OUI;OUI;2025-04-17T15:39:36+00:00;48.8181645, 2.2458109;Meudon;92048;
17104;Jardin Marguerite Long;OUI;0;16;4;2;2;OUI;OUI;2025-04-17T15:42:02+00:00;48.8816985773914, 2.2836575657129288;Paris;75056;
11110;Roquette - Folie Regnault;OUI;8;48;3;0;3;OUI;OUI;2025-04-17T15:36:59+00:00;48.859246959155485, 2.386553623578705;Paris;75056;
21004;Jean Jaurès - Reine;OUI;0;3;28;24;4;OUI;OUI;2025-04-17T15:38:48+00:00;48.84009622558849, 2.239872515201569;Boulogne-Billancourt;92012;
12153;Terroirs de France - Lheureux;OUI;0;41;14;14;0;OUI;OUI;2025-04-17T15:42:39+00:00;48.83212027074841, 2.388618104159832;Paris;75056;
22002;Argenson - Château;OUI;0;15;7;5;2;OUI;OUI;2025-04-17T15:42:41+00:00;48.888559314669514, 2.2642001509666447;Neuilly-sur-Seine;92051;
14127;Odessa - Départ;OUI;0;32;4;2;2;OUI;OUI;2025-04-17T15:42:30+00:00;48.842885590081, 2.3244281485677;Paris;75056;
13022;Butte aux Cailles - Esperance;OUI;0;31;1;0;1;OUI;OUI;2025-04-17T15:33:48+00:00;48.82758774190948, 2.3492151126265526;Paris;75056;
14016;René Coty - Parc Montsouris;OUI;0;49;6;1;5;OUI;OUI;2025-04-17T15:42:34+00:00;48.82479134498032, 2.336124926805496;Paris;75056;
20045;Louis Ganne - Davout;OUI;0;26;2;0;2;OUI;OUI;2025-04-17T15:42:37+00:00;48.86338720692607, 2.409725748002529;Paris;75056;
22012;Madeleine Michelis - Roule;OUI;0;15;10;9;1;OUI;OUI;2025-04-17T15:39:28+00:00;48.88260431301364, 2.2773634269833565;Neuilly-sur-Seine;92051;
11044;Square du Bataclan;OUI;0;13;6;2;4;OUI;OUI;2025-04-17T15:39:10+00:00;48.8633762, 2.3711327;Paris;75056;
18035;René Binet - Porte de Montmartre;OUI;0;33;2;0;2;OUI;OUI;2025-04-17T15:40:08+00:00;48.89905109950848, 2.3365534096956253;Paris;75056;
5030;Sorbonne - Ecoles;OUI;0;29;19;15;4;OUI;OUI;2025-04-17T15:38:59+00:00;48.849686566191, 2.3434996604919;Paris;75056;
23105;Sèvres Rive Gauche;OUI;0;16;15;10;5;OUI;OUI;2025-04-17T15:40:37+00:00;48.821443218278, 2.2150785306885;Sèvres;92072;
9015;Lamartine - Faubourg Montmartre;OUI;0;20;6;6;0;OUI;OUI;2025-04-17T15:42:22+00:00;48.876613982891, 2.3397656902671;Paris;75056;
15009;Suffren - Pérignon;OUI;0;20;26;23;3;OUI;OUI;2025-04-17T15:42:20+00:00;48.84717561492764, 2.307052147596786;Paris;75056;
8029;Place du Canada;OUI;0;7;48;25;23;OUI;OUI;2025-04-17T15:42:30+00:00;48.865346269363, 2.3101937879648;Paris;75056;
23005;Gare de Clichy-Levallois;OUI;0;18;8;6;2;OUI;OUI;2025-04-17T15:42:26+00:00;48.89679827481989, 2.2984680533409123;Levallois-Perret;92044;
16031;Vignes - Boulainvilliers;OUI;0;19;1;1;0;OUI;OUI;2025-04-17T15:40:24+00:00;48.856399483950504, 2.275240458548069;Paris;75056;
21120;Docteur Calmette - Martre;OUI;0;24;6;5;1;OUI;OUI;2025-04-17T15:42:28+00:00;48.898969358483, 2.3086513252383;Clichy;92024;
17005;Brochant - Clichy;OUI;0;39;14;4;10;OUI;OUI;2025-04-17T15:42:45+00:00;48.89032998912038, 2.319730559929781;Paris;75056;
20117;Saint-Fargeau - Mortier;OUI;0;31;0;0;0;OUI;OUI;2025-04-17T15:38:54+00:00;48.87266656122256, 2.407912909984589;Paris;75056;
21017;Place Marcel Sembat;OUI;0;7;47;45;2;OUI;OUI;2025-04-17T15:40:13+00:00;48.83328865030686, 2.2441747784614567;Boulogne-Billancourt;92012;
13047;Boutroux - Porte de Vitry;OUI;0;13;36;33;3;OUI;OUI;2025-04-17T15:41:36+00:00;48.822632, 2.377738;Paris;75056;
12033;François Truffaut - Saint Emilion;OUI;0;2;64;56;8;OUI;OUI;2025-04-17T15:42:34+00:00;48.83372354344807, 2.386601903271428;Paris;75056;
4107;Beaumarchais - Pas de la Mule;OUI;0;3;14;7;7;OUI;OUI;2025-04-17T15:42:26+00:00;48.855580507049, 2.3684333673431;Paris;75056;
18142;Jessaint - Marx Dormoy;OUI;0;28;2;0;2;OUI;OUI;2025-04-17T15:41:44+00:00;48.88484543106364, 2.358930408954621;Paris;75056;
22403;Pierre Brossolette - Adolphe Pinard;OUI;0;20;3;2;1;OUI;OUI;2025-04-17T15:40:16+00:00;48.821772279548, 2.3131558299065;Malakoff;92046;
12120;Lac Daumesnil - Saint-Maurice;OUI;50;34;14;5;9;OUI;OUI;2025-04-17T15:38:16+00:00;48.82774555743318, 2.4183654785156246;Paris;75056;
20047;Cours de Vincennes - Davout;OUI;0;46;1;1;0;OUI;OUI;2025-04-17T15:41:28+00:00;48.847238029966, 2.4107042336225;Paris;75056;
13110;Moulin de la Pointe;OUI;0;20;2;0;2;OUI;OUI;2025-04-17T15:41:18+00:00;48.82092946051445, 2.3563179373741145;Paris;75056;
92005;Gare de Nanterre Ville;OUI;0;6;35;30;5;OUI;OUI;2025-04-17T15:42:00+00:00;48.8950295, 2.1957932;Nanterre;92050;
48009;République - Auguste Perret;OUI;0;30;0;0;0;OUI;OUI;2025-04-17T15:33:54+00:00;48.78695280952244, 2.3518594354391094;Villejuif;94076;
19113;Pré Saint-Gervais - Lilas;OUI;0;25;3;0;3;OUI;OUI;2025-04-17T15:42:17+00:00;48.877870626988, 2.3959073424339;Paris;75056;
14125;Dareau - Broussais;OUI;0;21;1;0;1;OUI;OUI;2025-04-17T15:40:51+00:00;48.8307758, 2.3361804;Paris;75056;
14128;Gergovie - Vercingétorix;OUI;0;23;6;3;3;OUI;OUI;2025-04-17T15:40:32+00:00;48.83453413883994, 2.313154547426182;Paris;75056;
21009;Le Corbusier - Jean Jaurès;OUI;0;10;32;29;3;OUI;OUI;2025-04-17T15:42:11+00:00;48.83780830557548, 2.2408381104469304;Boulogne-Billancourt;92012;
10039;Sambre et Meuse - Villette;OUI;0;19;4;3;1;OUI;OUI;2025-04-17T15:42:21+00:00;48.874405666217, 2.3738072379951;Paris;75056;
31017;Jean Moulin - Paul Doumer;OUI;0;14;6;2;4;OUI;OUI;2025-04-17T15:42:41+00:00;48.8622179854695, 2.45533436536789;Montreuil;93048;
19036;Hôpital Robert Debré;OUI;0;31;1;0;1;OUI;OUI;2025-04-17T15:34:46+00:00;48.88005222200894, 2.4008650346327003;Paris;75056;
18114;Véron - Lepic;OUI;0;23;0;0;0;OUI;OUI;2025-04-17T15:34:32+00:00;48.88526123395252, 2.334559857845307;Paris;75056;
31101;Jules Guesde - Laennec;OUI;0;11;8;1;7;OUI;OUI;2025-04-17T15:36:30+00:00;48.87628983900398, 2.5006942078471184;Rosny-sous-Bois;93064;
44103;Pont De Charenton;OUI;0;12;6;6;0;OUI;OUI;2025-04-17T15:42:03+00:00;48.8179685, 2.4199531;Saint-Maurice;94069;
17001;Guy Môquet - Saint-Ouen;OUI;4;37;15;3;12;OUI;OUI;2025-04-17T15:40:41+00:00;48.892777719023975, 2.3270335793495183;Paris;75056;
42011;Quai Marcel Boyer - Victor Hugo;OUI;0;10;19;17;2;OUI;OUI;2025-04-17T15:41:37+00:00;48.822556366667, 2.3920395970345;Ivry-sur-Seine;94041;
31707;Edouard Vaillant - Galliéni;OUI;0;44;1;0;1;OUI;OUI;2025-04-17T15:42:08+00:00;48.858462881661, 2.4147954583168;Bagnolet;93006;
9013;Mairie du 9ème;OUI;0;14;8;4;4;OUI;OUI;2025-04-17T15:41:27+00:00;48.873267137583, 2.3407534480528;Paris;75056;
19124;Alexander Fleming - Belvédère;OUI;0;29;1;0;1;OUI;OUI;2025-04-17T15:36:32+00:00;48.88179064200294, 2.4030599377642674;Paris;75056;
21951;Place Centrale;OUI;0;15;5;0;5;OUI;OUI;2025-04-17T15:39:47+00:00;48.78740167690531, 2.2278830409049992;Meudon;92048;
7010;Constantine - Université;OUI;0;55;10;8;2;OUI;OUI;2025-04-17T15:41:53+00:00;48.860680473738, 2.3148481955842;Paris;75056;
22103;Senard - Charles Blum;OUI;0;14;10;7;3;OUI;OUI;2025-04-17T15:39:24+00:00;48.857315824799, 2.221091687679291;Saint-Cloud;92064;
14113;Santé - Arago;OUI;0;36;2;1;1;OUI;OUI;2025-04-17T15:40:04+00:00;48.83507657562064, 2.3415737262044938;Paris;75056;
31026;Demi-Lune - Aristide Briand;OUI;0;19;1;0;1;OUI;OUI;2025-04-17T15:42:48+00:00;48.87626381919953, 2.4562818557024;Montreuil;93048;
20203;Evariste Galois;OUI;0;17;1;0;1;OUI;OUI;2025-04-17T15:42:37+00:00;48.873341356228, 2.4133544409574;Paris;75056;
12129;Bois de Vincennes - Porte Jaune;OUI;0;28;5;2;3;OUI;OUI;2025-04-17T15:32:47+00:00;48.838751246689455, 2.4605489149689674;Paris;75056;
20004;Commandant l'Herminier - Gallieni;OUI;0;13;3;2;1;OUI;OUI;2025-04-17T15:38:16+00:00;48.847040552603, 2.4160453677177;Paris;75056;
35004;Place du Président Salvador Allende;OUI;0;51;9;7;2;OUI;OUI;2025-04-17T15:39:31+00:00;48.897307310356055, 2.40079153681279;Pantin;93055;
12150;Bastille - Quai de la Rapée;OUI;0;4;22;17;5;OUI;OUI;2025-04-17T15:40:42+00:00;48.84682410855, 2.3669364675879;Paris;75056;
8011;Clapeyron - Moscou;OUI;0;9;4;0;4;OUI;OUI;2025-04-17T15:35:17+00:00;48.88078819514121, 2.324815057218075;Paris;75056;
12125;Pyramide - Parc Floral;OUI;2;32;17;9;8;OUI;OUI;2025-04-17T15:40:25+00:00;48.837442, 2.440452;Paris;75056;
13020;Paul Klee - Place Augusta Holmes;OUI;0;19;24;9;15;OUI;OUI;2025-04-17T15:42:13+00:00;48.838946417408025, 2.3704235663952966;Paris;75056;
13515;Auguste Blanqui - Glacière;OUI;0;44;15;11;4;OUI;OUI;2025-04-17T15:42:45+00:00;48.831151602964, 2.343822196126;Paris;75056;
35015;Averroès - Aimé Césaire;OUI;0;10;8;4;4;OUI;OUI;2025-04-17T15:42:31+00:00;48.91405323432864, 2.412636950612068;Pantin;93055;
9016;Choron - Martyrs;OUI;0;14;3;1;2;OUI;OUI;2025-04-17T15:42:42+00:00;48.877851443503, 2.3396701365709;Paris;75056;
32021;Place du Front Populaire - George Sand;OUI;0;52;12;10;2;OUI;OUI;2025-04-17T15:38:12+00:00;48.90680713698062, 2.364541214992642;Saint-Denis;93066;
10152;Gare du Nord - Place de Valenciennes;OUI;0;7;17;5;12;OUI;OUI;2025-04-17T15:40:39+00:00;48.879089, 2.354235;Paris;75056;
15019;Paul Barruel - Vaugirard;OUI;0;34;2;1;1;OUI;OUI;2025-04-17T15:37:11+00:00;48.84014918546239, 2.3044332861900334;Paris;75056;
15131;Charles Lecocq - Lecourbe;OUI;0;16;9;7;2;OUI;OUI;2025-04-17T15:42:18+00:00;48.84044, 2.294867;Paris;75056;
7024;Rapp - Place du Général Gouraud;OUI;0;8;22;18;4;OUI;OUI;2025-04-17T15:42:01+00:00;48.858102885107, 2.3004072904587;Paris;75056;
10037;Quai de Valmy;OUI;0;22;3;0;3;OUI;OUI;2025-04-17T15:39:34+00:00;48.88126951579429, 2.368186041712761;Paris;75056;
11031;Jacquard - Ternaux;OUI;0;29;9;4;5;OUI;OUI;2025-04-17T15:42:01+00:00;48.8646605, 2.373162;Paris;75056;
17029;Pierre Demours - Laugier;OUI;0;31;4;3;1;OUI;OUI;2025-04-17T15:42:15+00:00;48.8813072, 2.294846;Paris;75056;
9036;Athènes - Clichy;OUI;0;16;4;4;0;OUI;OUI;2025-04-17T15:41:50+00:00;48.878113787876, 2.32956021945824;Paris;75056;
20039;Belleville - Couronnes;OUI;0;38;8;2;6;OUI;OUI;2025-04-17T15:42:46+00:00;48.868831082877, 2.3809862136841;Paris;75056;
15125;Parc Suzanne Lenglen;OUI;0;2;50;47;3;OUI;OUI;2025-04-17T15:41:40+00:00;48.833250690537874, 2.2765403240919113;Paris;75056;
19025;Botzaris - Crimée;OUI;0;20;1;0;1;OUI;OUI;2025-04-17T15:36:42+00:00;48.87959698690176, 2.3887913337477067;Paris;75056;
13117;Stade Georges Carpentier;OUI;0;36;3;0;3;OUI;OUI;2025-04-17T15:41:18+00:00;48.820482438381, 2.3668321967125;Paris;75056;
16009;Saint-Didier - Raymond Poincaré;OUI;0;12;5;0;5;OUI;OUI;2025-04-17T15:36:06+00:00;48.86642312020962, 2.285863497192411;Paris;75056;
13027;Mazagran - Pierre de Coubertin;OUI;0;14;1;0;1;OUI;OUI;2025-04-17T15:35:59+00:00;48.816218640260445, 2.344226874411106;Paris;75056;
21029;Cours de l'Ile Seguin - Parc Billancourt;OUI;0;8;20;11;9;OUI;OUI;2025-04-17T15:41:57+00:00;48.82714055843935, 2.234234511852265;Boulogne-Billancourt;92012;
10004;Metz - Faubourg Saint-Denis;OUI;0;31;14;7;7;OUI;OUI;2025-04-17T15:41:55+00:00;48.870893, 2.353521;Paris;75056;
16007;Longchamp - Place d'Iéna;OUI;2;20;19;16;3;OUI;OUI;2025-04-17T15:41:36+00:00;48.864917233434, 2.2926748171449;Paris;75056;
21118;Neuilly - Petit;OUI;0;6;10;8;2;OUI;OUI;2025-04-17T15:39:08+00:00;48.898965361341254, 2.29627937078476;Clichy;92024;
22013;Mairie de Neuilly sur Seine;OUI;0;15;13;9;4;OUI;OUI;2025-04-17T15:41:45+00:00;48.884947287658, 2.2677031159401;Neuilly-sur-Seine;92051;
11103;Pelée - Alphonse Baudin;OUI;0;27;9;7;2;OUI;OUI;2025-04-17T15:41:13+00:00;48.8600265, 2.3710541;Paris;75056;
10110;Louis Blanc - Jemmapes;OUI;0;24;7;2;5;OUI;OUI;2025-04-17T15:42:30+00:00;48.879330755297, 2.3684485629201;Paris;75056;
21203;Place Jules Ferry;OUI;0;25;3;0;3;OUI;OUI;2025-04-17T15:41:09+00:00;48.812107928414775, 2.325837314128876;Montrouge;92049;
21115;Chancé Milly - Cimetière Communal Sud;OUI;0;26;6;5;1;OUI;OUI;2025-04-17T15:40:50+00:00;48.89687189382465, 2.303922325372696;Clichy;92024;
5034;Censier - Santeuil;OUI;0;1;68;63;5;OUI;OUI;2025-04-17T15:42:20+00:00;48.840658921385234, 2.3537524044513702;Paris;75056;
41210;Hôtel de ville de Fontenay-sous-Bois;OUI;0;15;4;1;3;OUI;OUI;2025-04-17T15:35:43+00:00;48.84949749106274, 2.4750164151191716;Fontenay-sous-Bois;94033;
10017;Gare de l'Est - Fidélité;OUI;0;6;8;2;6;OUI;OUI;2025-04-17T15:41:04+00:00;48.874575, 2.356796;Paris;75056;
21702;Gare SNCF Vanves-Malakoff;OUI;0;43;5;1;4;OUI;OUI;2025-04-17T15:40:40+00:00;48.819002163836444, 2.292150005103606;Vanves;92075;
21316;Cimetière d'Issy-les-Moulineaux;OUI;0;23;1;0;1;OUI;OUI;2025-04-17T15:37:02+00:00;48.817699773925, 2.2609312087297;Issy-les-Moulineaux;92040;
11109;Pierre Levée - Fontaine Timbaud;OUI;0;16;7;3;4;OUI;OUI;2025-04-17T15:42:17+00:00;48.86632723374305, 2.3711163550615306;Paris;75056;
10153;Gare du Nord - Denain;OUI;0;17;1;1;0;OUI;OUI;2025-04-17T15:41:16+00:00;48.879595787608, 2.3544725775719;Paris;75056;
15052;Convention - Vaugirard;OUI;0;35;10;9;1;OUI;OUI;2025-04-17T15:42:27+00:00;48.83767682233156, 2.295586926020252;Paris;75056;
16003;André Maurois - Joseph et Marie Hackin;OUI;0;21;8;2;6;OUI;OUI;2025-04-17T15:35:54+00:00;48.8778983, 2.2789591;Paris;75056;
31021;Résistance - Hoche;OUI;0;27;2;0;2;OUI;OUI;2025-04-17T15:40:36+00:00;48.864273423741956, 2.435784414410591;Montreuil;93048;
15072;Place Fernand Forest;OUI;0;8;23;18;5;OUI;OUI;2025-04-17T15:41:36+00:00;48.849269143836, 2.281863167882;Paris;75056;
44002;Paul Vaillant-Couturier - Gare RER;OUI;0;4;22;14;8;OUI;OUI;2025-04-17T15:41:42+00:00;48.80108159069614, 2.402097210288048;Vitry-sur-Seine;94081;
12006;Gare de Lyon - Van Gogh;OUI;0;18;23;21;2;OUI;OUI;2025-04-17T15:41:31+00:00;48.843839785643, 2.3704450240357;Paris;75056;
15123;Commerce - Letellier;OUI;0;12;28;27;1;OUI;OUI;2025-04-17T15:42:05+00:00;48.84797660373612, 2.2966245196598805;Paris;75056;
16014;Eylau - Trocadéro;OUI;0;16;5;2;3;OUI;OUI;2025-04-17T15:37:40+00:00;48.863354122371, 2.2864209115505;Paris;75056;
13039;Ivry - Simone Weil;OUI;0;16;2;1;1;OUI;OUI;2025-04-17T15:37:45+00:00;48.823283932030755, 2.3659095168113713;Paris;75056;
21708;Marcel Yol - Jullien;OUI;0;24;6;1;5;OUI;OUI;2025-04-17T15:39:56+00:00;48.82537611802588, 2.287235018058929;Vanves;92075;
21031;Cimetière de Boulogne-Billancourt;OUI;0;11;27;24;3;OUI;OUI;2025-04-17T15:41:32+00:00;48.830764, 2.252024;Boulogne-Billancourt;92012;
42304;Marc Sangnier - Division Leclerc;OUI;0;3;19;12;7;OUI;OUI;2025-04-17T15:39:05+00:00;48.78599652305309, 2.329955510795116;Cachan;94016;
15043;Brancion - Lefebvre;OUI;0;10;0;0;0;OUI;OUI;2025-04-17T15:42:44+00:00;48.82900222785569, 2.301431038163409;Paris;75056;
16115;Raffet - Montmorency;OUI;0;38;2;0;2;OUI;OUI;2025-04-17T15:42:02+00:00;48.85258670812, 2.2629252456151954;Paris;75056;
17039;Place Saint-Ferdinand;OUI;0;27;8;6;2;OUI;OUI;2025-04-17T15:39:41+00:00;48.87815529789739, 2.288518047864942;Paris;75056;
21030;Fessart - Château;OUI;0;0;19;12;7;OUI;OUI;2025-04-17T15:38:38+00:00;48.84245, 2.23989;Boulogne-Billancourt;92012;
20009;Docteurs Déjérine - Pte de Montreuil;OUI;1;13;7;3;4;OUI;OUI;2025-04-17T15:41:13+00:00;48.85398448133697, 2.41208288897222;Paris;75056;
16024;Ranelagh - Maison de la Radio;OUI;0;9;11;9;2;OUI;OUI;2025-04-17T15:40:25+00:00;48.85293603169479, 2.280449643731117;Paris;75056;
11032;Jean-Pierre Timbaud - Vaucouleurs;OUI;0;30;13;8;5;OUI;OUI;2025-04-17T15:38:42+00:00;48.867937, 2.377885;Paris;75056;
22604;Hôtel de Ville de Fontenay-aux-Roses;OUI;0;31;2;0;2;OUI;OUI;2025-04-17T15:34:05+00:00;48.790844603480856, 2.2871455930319455;Fontenay-aux-Roses;92032;
8001;Petit Palais;OUI;0;10;36;21;15;OUI;OUI;2025-04-17T15:41:52+00:00;48.8667692, 2.3157655;Paris;75056;
42305;Vanne - Saussaies;OUI;0;13;6;3;3;OUI;OUI;2025-04-17T15:37:00+00:00;48.786404, 2.338848;Cachan;94016;
